Membership No	Year	Bundle Name	On Trial	Trial Expiration Date	Amount
144307	2016	ASH-ALL	N		1500
1049031	2013	ASH-ALL	N		1500
1049031	2014	ASH-ALL	N		1500
1049031	2015	ASH-ALL	N		1500
1049031	2016	ASH-ALL	N		1500
1050551	2013	BLOOD-ONLY	N		1100
1050551	2014	BLOOD-ONLY	N		1100
1050551	2015	BLOOD-ONLY	N		1100
1050551	2016	BLOOD-ONLY	N		1100
1048530	2013	BLOOD-ONLY	N		1100
1048530	2014	BLOOD-ONLY	N		1100
1048530	2015	BLOOD-ONLY	N		1100
1048530	2016	BLOOD-ONLY	N		1100
434985	2013	BLOOD-ONLY	N		1100
434985	2014	BLOOD-ONLY	N		1100
434985	2015	BLOOD-ONLY	N		1100
434985	2016	BLOOD-ONLY	N		1100
1050254	2013	BLOOD-ARCHIVE-ONLY	N		750
1050254	2014	BLOOD-ARCHIVE-ONLY	N		750
1050254	2015	BLOOD-ARCHIVE-ONLY	N		750
1050254	2016	BLOOD-ARCHIVE-ONLY	N		750
509246	2013	ASH-ALL	N		1500
509246	2014	ASH-ALL	N		1500
509246	2015	ASH-ALL	N		1500
509246	2016	ASH-ALL	N		1500
1046326	2013	BLOOD-ARCHIVE-ONLY	N		750
1046326	2014	BLOOD-ARCHIVE-ONLY	N		750
1046326	2015	BLOOD-ARCHIVE-ONLY	N		750
1046326	2016	BLOOD-ARCHIVE-ONLY	N		750
1048849	2013	ASH-ALL	N		1500
1048849	2014	ASH-ALL	N		1500
1048849	2015	ASH-ALL	N		1500
1048849	2016	ASH-ALL	N		1500
1050919	2013	ASH-ALL	N		1500
1050919	2014	ASH-ALL	N		1500
1050919	2015	ASH-ALL	N		1500
1050919	2016	ASH-ALL	N		1500
1052021	2013	BLOOD-ONLY	N		1100
1052021	2014	BLOOD-ONLY	N		1100
1052021	2015	BLOOD-ONLY	N		1100
1052021	2016	BLOOD-ONLY	N		1100
1047318	2013	ASH-ALL	N		1500
1047318	2014	ASH-ALL	N		1500
1047318	2015	ASH-ALL	N		1500
1047318	2016	ASH-ALL	N		1500
1047345	2013	ASH-ALL	N		1500
1047345	2014	ASH-ALL	N		1500
1047345	2015	ASH-ALL	N		1500
1047345	2016	ASH-ALL	N		1500
1064745	2013	BLOOD-ARCHIVE-ONLY	N		750
1064745	2014	BLOOD-ARCHIVE-ONLY	N		750
1064745	2015	BLOOD-ARCHIVE-ONLY	N		750
1064745	2016	BLOOD-ARCHIVE-ONLY	N		750
1051553	2013	ASH-ALL	N		1500
1051553	2014	ASH-ALL	N		1500
1051553	2015	ASH-ALL	N		1500
1051553	2016	ASH-ALL	N		1500
1048734	2013	ASH-ALL	N		1500
1048734	2014	ASH-ALL	N		1500
1048734	2015	ASH-ALL	N		1500
1048734	2016	ASH-ALL	N		1500
1051092	2013	BLOOD-ONLY	N		1100
1051092	2014	BLOOD-ONLY	N		1100
1051092	2015	BLOOD-ONLY	N		1100
1051092	2016	BLOOD-ONLY	N		1100
1051515	2013	BLOOD-ARCHIVE-ONLY	N		750
1051515	2014	BLOOD-ARCHIVE-ONLY	N		750
1051515	2015	BLOOD-ARCHIVE-ONLY	N		750
1051515	2016	BLOOD-ARCHIVE-ONLY	N		750
1125951	2013	BLOOD-ONLY	N		1100
1125951	2014	BLOOD-ONLY	N		1100
1125951	2015	BLOOD-ONLY	N		1100
1125951	2016	BLOOD-ONLY	N		1100
1063016	2013	BLOOD-ONLY	N		1100
1063016	2014	BLOOD-ONLY	N		1100
1063016	2015	BLOOD-ONLY	N		1100
1063016	2016	BLOOD-ONLY	N		1100
1052188	2013	BLOOD-ONLY	N		1100
1052188	2014	BLOOD-ONLY	N		1100
1052188	2015	BLOOD-ONLY	N		1100
1052188	2016	BLOOD-ONLY	N		1100
1047129	2013	BLOOD-ONLY	N		1100
1047129	2014	BLOOD-ONLY	N		1100
1047129	2015	BLOOD-ONLY	N		1100
1047129	2016	BLOOD-ONLY	N		1100
1048689	2013	BLOOD-ARCHIVE-ONLY	N		750
1048689	2014	BLOOD-ARCHIVE-ONLY	N		750
1048689	2015	BLOOD-ARCHIVE-ONLY	N		750
1048689	2016	BLOOD-ARCHIVE-ONLY	N		750
1052253	2013	ASH-ALL	N		1500
1052253	2014	ASH-ALL	N		1500
1052253	2015	ASH-ALL	N		1500
1052253	2016	ASH-ALL	N		1500
156341	2013	BLOOD-ARCHIVE-ONLY	N		750
156341	2014	BLOOD-ARCHIVE-ONLY	N		750
156341	2015	BLOOD-ARCHIVE-ONLY	N		750
156341	2016	BLOOD-ARCHIVE-ONLY	N		750
1051325	2013	ASH-ALL	N		1500
1051325	2014	ASH-ALL	N		1500
1051325	2015	ASH-ALL	N		1500
1051325	2016	ASH-ALL	N		1500
520657	2013	ASH-ALL	N		1500
520657	2014	ASH-ALL	N		1500
520657	2015	ASH-ALL	N		1500
520657	2016	ASH-ALL	N		1500
1049541	2013	BLOOD-ARCHIVE-ONLY	N		750
1049541	2014	BLOOD-ARCHIVE-ONLY	N		750
1049541	2015	BLOOD-ARCHIVE-ONLY	N		750
1049541	2016	BLOOD-ARCHIVE-ONLY	N		750
453902	2013	ASH-ALL	N		1500
453902	2014	ASH-ALL	N		1500
453902	2015	ASH-ALL	N		1500
453902	2016	ASH-ALL	N		1500
1047687	2013	BLOOD-ONLY	N		1100
1047687	2014	BLOOD-ONLY	N		1100
1047687	2015	BLOOD-ONLY	N		1100
1047687	2016	BLOOD-ONLY	N		1100
1050414	2013	BLOOD-ARCHIVE-ONLY	N		750
1050414	2014	BLOOD-ARCHIVE-ONLY	N		750
1050414	2015	BLOOD-ARCHIVE-ONLY	N		750
1050414	2016	BLOOD-ARCHIVE-ONLY	N		750
1049258	2013	BLOOD-ARCHIVE-ONLY	N		750
1049258	2014	BLOOD-ARCHIVE-ONLY	N		750
1049258	2015	BLOOD-ARCHIVE-ONLY	N		750
1049258	2016	BLOOD-ARCHIVE-ONLY	N		750
1050973	2013	BLOOD-ARCHIVE-ONLY	N		750
1050973	2014	BLOOD-ARCHIVE-ONLY	N		750
1050973	2015	BLOOD-ARCHIVE-ONLY	N		750
1050973	2016	BLOOD-ARCHIVE-ONLY	N		750
1050511	2013	ASH-ALL	N		1500
1050511	2014	ASH-ALL	N		1500
1050511	2015	ASH-ALL	N		1500
1050511	2016	ASH-ALL	N		1500
1051094	2013	BLOOD-ARCHIVE-ONLY	N		750
1051094	2014	BLOOD-ARCHIVE-ONLY	N		750
1051094	2015	BLOOD-ARCHIVE-ONLY	N		750
1051094	2016	BLOOD-ARCHIVE-ONLY	N		750
146696	2013	BLOOD-ONLY	N		1100
146696	2014	BLOOD-ONLY	N		1100
146696	2015	BLOOD-ONLY	N		1100
146696	2016	BLOOD-ONLY	N		1100
1127561	2013	BLOOD-ONLY	N		1100
1127561	2014	BLOOD-ONLY	N		1100
1127561	2015	BLOOD-ONLY	N		1100
1127561	2016	BLOOD-ONLY	N		1100
159031	2013	ASH-ALL	N		1500
159031	2014	ASH-ALL	N		1500
159031	2015	ASH-ALL	N		1500
159031	2016	ASH-ALL	N		1500
1047705	2013	BLOOD-ARCHIVE-ONLY	N		750
1047705	2014	BLOOD-ARCHIVE-ONLY	N		750
1047705	2015	BLOOD-ARCHIVE-ONLY	N		750
1047705	2016	BLOOD-ARCHIVE-ONLY	N		750
1050955	2013	BLOOD-ARCHIVE-ONLY	N		750
1050955	2014	BLOOD-ARCHIVE-ONLY	N		750
1050955	2015	BLOOD-ARCHIVE-ONLY	N		750
1050955	2016	BLOOD-ARCHIVE-ONLY	N		750
1300683	2014	ASH-ALL	N		1500
1300683	2015	ASH-ALL	N		1500
1300683	2016	ASH-ALL	N		1500
1048592	2013	BLOOD-ARCHIVE-ONLY	N		750
1048592	2014	BLOOD-ARCHIVE-ONLY	N		750
1048592	2015	BLOOD-ARCHIVE-ONLY	N		750
1048592	2016	BLOOD-ARCHIVE-ONLY	N		750
1077093	2014	BLOOD-ARCHIVE-ONLY	N		750
1077093	2015	BLOOD-ARCHIVE-ONLY	N		750
1077093	2016	BLOOD-ARCHIVE-ONLY	N		750
363741	2013	BLOOD-ONLY	N		1100
363741	2014	BLOOD-ONLY	N		1100
363741	2015	BLOOD-ONLY	N		1100
363741	2016	BLOOD-ONLY	N		1100
516321	2013	BLOOD-ONLY	N		1100
516321	2014	BLOOD-ONLY	N		1100
516321	2015	BLOOD-ONLY	N		1100
516321	2016	BLOOD-ONLY	N		1100
523407	2013	BLOOD-ARCHIVE-ONLY	N		750
523407	2014	BLOOD-ARCHIVE-ONLY	N		750
523407	2015	BLOOD-ARCHIVE-ONLY	N		750
523407	2016	BLOOD-ARCHIVE-ONLY	N		750
1050976	2013	BLOOD-ARCHIVE-ONLY	N		750
1050976	2014	BLOOD-ARCHIVE-ONLY	N		750
1050976	2015	BLOOD-ARCHIVE-ONLY	N		750
1050976	2016	ASH-ALL	N		1500
136193	2013	ASH-ALL	N		1500
136193	2014	ASH-ALL	N		1500
136193	2015	ASH-ALL	N		1500
136193	2016	ASH-ALL	N		1500
140736	2013	BLOOD-ARCHIVE-ONLY	N		750
140736	2014	BLOOD-ARCHIVE-ONLY	N		750
140736	2015	BLOOD-ARCHIVE-ONLY	N		750
140736	2016	BLOOD-ARCHIVE-ONLY	N		750
1049340	2013	BLOOD-ONLY	N		1100
1049340	2014	BLOOD-ONLY	N		1100
1049340	2015	BLOOD-ONLY	N		1100
1049340	2016	BLOOD-ONLY	N		1100
1049603	2013	BLOOD-ARCHIVE-ONLY	N		750
1049603	2014	BLOOD-ARCHIVE-ONLY	N		750
1049603	2015	BLOOD-ARCHIVE-ONLY	N		750
1049603	2016	BLOOD-ARCHIVE-ONLY	N		750
362487	2013	ASH-ALL	N		1500
362487	2014	ASH-ALL	N		1500
362487	2015	ASH-ALL	N		1500
362487	2016	ASH-ALL	N		1500
1082668	2013	ASH-ALL	N		1500
1082668	2014	ASH-ALL	N		1500
1082668	2015	ASH-ALL	N		1500
1082668	2016	ASH-ALL	N		1500
143610	2013	ASH-ALL	N		1500
143610	2014	ASH-ALL	N		1500
143610	2015	ASH-ALL	N		1500
143610	2016	ASH-ALL	N		1500
1049138	2013	BLOOD-ONLY	N		1100
1049138	2014	BLOOD-ONLY	N		1100
1049138	2015	BLOOD-ONLY	N		1100
1049138	2016	BLOOD-ONLY	N		1100
1062494	2013	BLOOD-ARCHIVE-ONLY	N		750
1062494	2014	BLOOD-ARCHIVE-ONLY	N		750
1062494	2015	BLOOD-ARCHIVE-ONLY	N		750
1062494	2016	BLOOD-ARCHIVE-ONLY	N		750
154898	2013	BLOOD-ONLY	N		1100
154898	2014	BLOOD-ONLY	N		1100
154898	2015	BLOOD-ONLY	N		1100
154898	2016	BLOOD-ONLY	N		1100
270866	2013	ASH-ALL	N		1500
270866	2014	ASH-ALL	N		1500
270866	2015	ASH-ALL	N		1500
270866	2016	ASH-ALL	N		1500
1049975	2013	BLOOD-ONLY	N		1100
1049975	2014	BLOOD-ONLY	N		1100
1049975	2015	BLOOD-ONLY	N		1100
1049975	2016	BLOOD-ONLY	N		1100
1061380	2013	ASH-ALL	N		1500
1061380	2014	ASH-ALL	N		1500
1061380	2015	ASH-ALL	N		1500
1061380	2016	ASH-ALL	N		1500
508163	2013	BLOOD-ARCHIVE-ONLY	N		750
508163	2014	BLOOD-ARCHIVE-ONLY	N		750
508163	2015	BLOOD-ARCHIVE-ONLY	N		750
508163	2016	BLOOD-ARCHIVE-ONLY	N		750
1048315	2013	ASH-ALL	N		1500
1048315	2014	ASH-ALL	N		1500
1048315	2015	ASH-ALL	N		1500
1048315	2016	ASH-ALL	N		1500
157706	2013	ASH-ALL	N		1500
157706	2014	ASH-ALL	N		1500
157706	2015	ASH-ALL	N		1500
157706	2016	ASH-ALL	N		1500
1050362	2013	BLOOD-ONLY	N		1100
1050362	2014	BLOOD-ONLY	N		1100
1050362	2015	BLOOD-ONLY	N		1100
1050362	2016	BLOOD-ONLY	N		1100
1051550	2013	ASH-ALL	N		1500
1051550	2014	ASH-ALL	N		1500
1051550	2015	ASH-ALL	N		1500
1051550	2016	ASH-ALL	N		1500
CINFO108	2013	BLOOD-ONLY	N		1100
CINFO108	2014	BLOOD-ONLY	N		1100
CINFO108	2015	BLOOD-ONLY	N		1100
CINFO108	2016	BLOOD-ONLY	N		1100
1051652	2013	ASH-ALL	N		1500
1051652	2014	ASH-ALL	N		1500
1051652	2015	ASH-ALL	N		1500
1051652	2016	ASH-ALL	N		1500
442247	2013	ASH-ALL	N		1500
442247	2014	ASH-ALL	N		1500
442247	2015	ASH-ALL	N		1500
442247	2016	ASH-ALL	N		1500
362578	2013	BLOOD-ARCHIVE-ONLY	N		750
362578	2014	BLOOD-ARCHIVE-ONLY	N		750
362578	2015	BLOOD-ARCHIVE-ONLY	N		750
362578	2016	BLOOD-ARCHIVE-ONLY	N		750
1051589	2013	ASH-ALL	N		1500
1051589	2014	ASH-ALL	N		1500
1051589	2015	ASH-ALL	N		1500
1051589	2016	ASH-ALL	N		1500
1049818	2016	BLOOD-ARCHIVE-ONLY	N		750
383760	2013	ASH-ALL	N		1500
383760	2014	ASH-ALL	N		1500
383760	2015	ASH-ALL	N		1500
383760	2016	ASH-ALL	N		1500
319739	2013	BLOOD-ARCHIVE-ONLY	N		750
319739	2014	BLOOD-ARCHIVE-ONLY	N		750
319739	2015	BLOOD-ARCHIVE-ONLY	N		750
319739	2016	BLOOD-ARCHIVE-ONLY	N		750
1050752	2013	BLOOD-ONLY	N		1100
1050752	2014	BLOOD-ONLY	N		1100
1050752	2015	BLOOD-ONLY	N		1100
1050752	2016	BLOOD-ONLY	N		1100
434974	2013	ASH-ALL	N		1500
434974	2014	ASH-ALL	N		1500
434974	2015	ASH-ALL	N		1500
434974	2016	ASH-ALL	N		1500
529821	2013	BLOOD-ONLY	N		1100
529821	2014	BLOOD-ONLY	N		1100
529821	2015	BLOOD-ONLY	N		1100
529821	2016	BLOOD-ONLY	N		1100
1051059	2013	BLOOD-ARCHIVE-ONLY	N		750
1051059	2014	BLOOD-ARCHIVE-ONLY	N		750
1051059	2015	BLOOD-ARCHIVE-ONLY	N		750
1051059	2016	BLOOD-ARCHIVE-ONLY	N		750
451827	2013	BLOOD-ARCHIVE-ONLY	N		750
451827	2014	BLOOD-ARCHIVE-ONLY	N		750
451827	2015	BLOOD-ARCHIVE-ONLY	N		750
451827	2016	BLOOD-ARCHIVE-ONLY	N		750
1050711	2013	BLOOD-ARCHIVE-ONLY	N		750
1050711	2014	BLOOD-ARCHIVE-ONLY	N		750
1050711	2015	BLOOD-ARCHIVE-ONLY	N		750
1050711	2016	BLOOD-ARCHIVE-ONLY	N		750
1047552	2013	BLOOD-ONLY	N		1100
1047552	2014	BLOOD-ONLY	N		1100
1047552	2015	BLOOD-ONLY	N		1100
1047552	2016	BLOOD-ONLY	N		1100
149211	2013	ASH-ALL	N		1500
149211	2014	ASH-ALL	N		1500
149211	2015	ASH-ALL	N		1500
149211	2016	ASH-ALL	N		1500
1050314	2013	BLOOD-ONLY	N		1100
1050314	2014	BLOOD-ONLY	N		1100
1050314	2015	BLOOD-ONLY	N		1100
1050314	2016	BLOOD-ONLY	N		1100
518418	2013	BLOOD-ONLY	N		1100
518418	2014	BLOOD-ONLY	N		1100
518418	2015	BLOOD-ONLY	N		1100
518418	2016	BLOOD-ONLY	N		1100
151971	2013	ASH-ALL	N		1500
151971	2014	ASH-ALL	N		1500
151971	2015	ASH-ALL	N		1500
151971	2016	ASH-ALL	N		1500
1058188	2013	BLOOD-ONLY	N		1100
1058188	2014	BLOOD-ONLY	N		1100
1058188	2015	BLOOD-ONLY	N		1100
1058188	2016	BLOOD-ONLY	N		1100
1049162	2013	BLOOD-ARCHIVE-ONLY	N		750
1049162	2014	BLOOD-ARCHIVE-ONLY	N		750
1049162	2015	BLOOD-ARCHIVE-ONLY	N		750
1049162	2016	BLOOD-ARCHIVE-ONLY	N		750
155744	2013	BLOOD-ONLY	N		1100
155744	2014	BLOOD-ONLY	N		1100
155744	2015	BLOOD-ONLY	N		1100
155744	2016	BLOOD-ONLY	N		1100
508629	2013	ASH-ALL	N		1500
508629	2014	ASH-ALL	N		1500
508629	2015	ASH-ALL	N		1500
508629	2016	ASH-ALL	N		1500
1047679	2013	ASH-ALL	N		1500
1047679	2014	ASH-ALL	N		1500
1047679	2015	ASH-ALL	N		1500
1047679	2016	ASH-ALL	N		1500
1047834	2013	BLOOD-ONLY	N		1100
1047834	2014	BLOOD-ONLY	N		1100
1047834	2015	BLOOD-ONLY	N		1100
1047834	2016	BLOOD-ONLY	N		1100
137210	2013	BLOOD-ONLY	N		1100
137210	2014	BLOOD-ONLY	N		1100
137210	2015	BLOOD-ONLY	N		1100
137210	2016	BLOOD-ONLY	N		1100
1051109	2013	BLOOD-ARCHIVE-ONLY	N		750
1051109	2014	BLOOD-ARCHIVE-ONLY	N		750
1051109	2015	BLOOD-ARCHIVE-ONLY	N		750
1051109	2016	BLOOD-ARCHIVE-ONLY	N		750
1066537	2013	BLOOD-ARCHIVE-ONLY	N		750
1066537	2014	BLOOD-ARCHIVE-ONLY	N		750
1066537	2015	BLOOD-ARCHIVE-ONLY	N		750
1066537	2016	BLOOD-ARCHIVE-ONLY	N		750
1048217	2016	ASH-ALL	N		1500
1050924	2013	BLOOD-ONLY	N		1100
1050924	2014	BLOOD-ONLY	N		1100
1050924	2015	BLOOD-ONLY	N		1100
1050924	2016	BLOOD-ONLY	N		1100
143982	2013	BLOOD-ONLY	N		1100
143982	2014	BLOOD-ONLY	N		1100
143982	2015	BLOOD-ONLY	N		1100
143982	2016	BLOOD-ONLY	N		1100
517856	2013	BLOOD-ONLY	N		1100
517856	2014	BLOOD-ONLY	N		1100
517856	2015	BLOOD-ONLY	N		1100
517856	2016	ASH-ALL	N		1500
1051052	2013	ASH-ALL	N		1500
1051052	2014	ASH-ALL	N		1500
1051052	2015	ASH-ALL	N		1500
1051052	2016	ASH-ALL	N		1500
126167	2013	ASH-ALL	N		1500
126167	2014	ASH-ALL	N		1500
126167	2015	ASH-ALL	N		1500
126167	2016	ASH-ALL	N		1500
376018	2013	BLOOD-ARCHIVE-ONLY	N		750
376018	2014	BLOOD-ARCHIVE-ONLY	N		750
376018	2015	BLOOD-ARCHIVE-ONLY	N		750
376018	2016	BLOOD-ARCHIVE-ONLY	N		750
137764	2013	BLOOD-ARCHIVE-ONLY	N		750
137764	2014	BLOOD-ARCHIVE-ONLY	N		750
137764	2015	BLOOD-ARCHIVE-ONLY	N		750
137764	2016	BLOOD-ARCHIVE-ONLY	N		750
369668	2013	ASH-ALL	N		1500
369668	2014	ASH-ALL	N		1500
369668	2015	ASH-ALL	N		1500
369668	2016	ASH-ALL	N		1500
1047185	2013	BLOOD-ONLY	N		1100
1047185	2014	BLOOD-ONLY	N		1100
1047185	2015	BLOOD-ONLY	N		1100
1047185	2016	BLOOD-ONLY	N		1100
1047611	2013	BLOOD-ONLY	N		1100
1047611	2014	BLOOD-ONLY	N		1100
1047611	2015	BLOOD-ONLY	N		1100
1047611	2016	BLOOD-ONLY	N		1100
1062006	2013	ASH-ALL	N		1500
1062006	2014	ASH-ALL	N		1500
1062006	2015	ASH-ALL	N		1500
1062006	2016	ASH-ALL	N		1500
509461	2013	BLOOD-ONLY	N		1100
509461	2014	BLOOD-ONLY	N		1100
509461	2015	BLOOD-ONLY	N		1100
509461	2016	BLOOD-ONLY	N		1100
1050262	2013	BLOOD-ONLY	N		1100
1050262	2014	BLOOD-ONLY	N		1100
1050262	2015	BLOOD-ONLY	N		1100
1050262	2016	BLOOD-ONLY	N		1100
1050418	2013	BLOOD-ARCHIVE-ONLY	N		750
1050418	2014	BLOOD-ARCHIVE-ONLY	N		750
1050418	2015	BLOOD-ARCHIVE-ONLY	N		750
1050418	2016	BLOOD-ARCHIVE-ONLY	N		750
153603	2013	BLOOD-ARCHIVE-ONLY	N		750
153603	2014	BLOOD-ARCHIVE-ONLY	N		750
153603	2015	BLOOD-ARCHIVE-ONLY	N		750
153603	2016	BLOOD-ARCHIVE-ONLY	N		750
139409	2013	BLOOD-ONLY	N		1100
139409	2014	BLOOD-ONLY	N		1100
139409	2015	BLOOD-ONLY	N		1100
139409	2016	BLOOD-ONLY	N		1100
1047653	2013	BLOOD-ARCHIVE-ONLY	N		750
1047653	2014	BLOOD-ARCHIVE-ONLY	N		750
1047653	2015	BLOOD-ARCHIVE-ONLY	N		750
1047653	2016	BLOOD-ARCHIVE-ONLY	N		750
1049025	2013	BLOOD-ONLY	N		1100
1049025	2014	BLOOD-ONLY	N		1100
1049025	2015	BLOOD-ONLY	N		1100
1049025	2016	BLOOD-ONLY	N		1100
1106183	2013	BLOOD-ARCHIVE-ONLY	N		750
1106183	2014	BLOOD-ARCHIVE-ONLY	N		750
1106183	2015	BLOOD-ARCHIVE-ONLY	N		750
1106183	2016	BLOOD-ARCHIVE-ONLY	N		750
1050954	2013	ASH-ALL	N		1500
1050954	2014	ASH-ALL	N		1500
1050954	2015	ASH-ALL	N		1500
1050954	2016	ASH-ALL	N		1500
458316	2013	BLOOD-ARCHIVE-ONLY	N		750
458316	2014	BLOOD-ARCHIVE-ONLY	N		750
458316	2015	BLOOD-ARCHIVE-ONLY	N		750
458316	2016	BLOOD-ARCHIVE-ONLY	N		750
289591	2013	BLOOD-ARCHIVE-ONLY	N		750
289591	2014	BLOOD-ARCHIVE-ONLY	N		750
289591	2015	BLOOD-ARCHIVE-ONLY	N		750
289591	2016	BLOOD-ARCHIVE-ONLY	N		750
1326464	2016	BLOOD-ONLY	N		1100
437076	2013	BLOOD-ARCHIVE-ONLY	N		750
437076	2014	BLOOD-ARCHIVE-ONLY	N		750
437076	2015	BLOOD-ARCHIVE-ONLY	N		750
437076	2016	BLOOD-ARCHIVE-ONLY	N		750
503545	2013	ASH-ALL	N		1500
503545	2014	ASH-ALL	N		1500
503545	2015	ASH-ALL	N		1500
503545	2016	ASH-ALL	N		1500
1050208	2013	BLOOD-ONLY	N		1100
1050208	2014	BLOOD-ONLY	N		1100
1050208	2015	BLOOD-ONLY	N		1100
1050208	2016	BLOOD-ONLY	N		1100
1049235	2013	BLOOD-ARCHIVE-ONLY	N		750
1049235	2014	BLOOD-ARCHIVE-ONLY	N		750
1049235	2015	BLOOD-ARCHIVE-ONLY	N		750
1049235	2016	BLOOD-ARCHIVE-ONLY	N		750
1051661	2014	ASH-ALL	N		1500
1051661	2015	ASH-ALL	N		1500
1051661	2016	ASH-ALL	N		1500
143712	2013	BLOOD-ONLY	N		1100
143712	2014	BLOOD-ONLY	N		1100
143712	2015	BLOOD-ONLY	N		1100
143712	2016	BLOOD-ONLY	N		1100
1002846	2013	BLOOD-ONLY	N		1100
1002846	2014	BLOOD-ONLY	N		1100
1002846	2015	BLOOD-ONLY	N		1100
1002846	2016	BLOOD-ONLY	N		1100
516230	2013	ASH-ALL	N		1500
516230	2014	ASH-ALL	N		1500
516230	2015	ASH-ALL	N		1500
516230	2016	ASH-ALL	N		1500
1131769	2014	BLOOD-ONLY	N		1100
1131769	2015	BLOOD-ONLY	N		1100
1131769	2016	BLOOD-ONLY	N		1100
1049294	2013	BLOOD-ARCHIVE-ONLY	N		750
1049294	2014	BLOOD-ARCHIVE-ONLY	N		750
1049294	2015	BLOOD-ARCHIVE-ONLY	N		750
1049294	2016	BLOOD-ARCHIVE-ONLY	N		750
1048422	2013	ASH-ALL	N		1500
1048422	2014	ASH-ALL	N		1500
1048422	2015	ASH-ALL	N		1500
1048422	2016	ASH-ALL	N		1500
138858	2013	ASH-ALL	N		1500
138858	2014	ASH-ALL	N		1500
138858	2015	ASH-ALL	N		1500
138858	2016	ASH-ALL	N		1500
155165	2013	BLOOD-ONLY	N		1100
155165	2014	BLOOD-ONLY	N		1100
155165	2015	BLOOD-ONLY	N		1100
155165	2016	BLOOD-ONLY	N		1100
504344	2013	BLOOD-ONLY	N		1100
504344	2014	BLOOD-ONLY	N		1100
504344	2015	BLOOD-ONLY	N		1100
504344	2016	BLOOD-ONLY	N		1100
520726	2013	BLOOD-ARCHIVE-ONLY	N		750
520726	2014	BLOOD-ARCHIVE-ONLY	N		750
520726	2015	BLOOD-ARCHIVE-ONLY	N		750
520726	2016	BLOOD-ARCHIVE-ONLY	N		750
1047786	2013	BLOOD-ARCHIVE-ONLY	N		750
1047786	2014	BLOOD-ARCHIVE-ONLY	N		750
1047786	2015	BLOOD-ARCHIVE-ONLY	N		750
1047786	2016	BLOOD-ARCHIVE-ONLY	N		750
1049991	2013	BLOOD-ARCHIVE-ONLY	N		750
1049991	2014	BLOOD-ARCHIVE-ONLY	N		750
1049991	2015	BLOOD-ARCHIVE-ONLY	N		750
1049991	2016	BLOOD-ARCHIVE-ONLY	N		750
1049204	2013	BLOOD-ONLY	N		1100
1049204	2014	BLOOD-ONLY	N		1100
1049204	2015	BLOOD-ONLY	N		1100
1049204	2016	BLOOD-ONLY	N		1100
1081430	2014	ASH-ALL	N		1500
1081430	2015	ASH-ALL	N		1500
1081430	2016	ASH-ALL	N		1500
1106196	2013	ASH-ALL	N		1500
1106196	2014	ASH-ALL	N		1500
1106196	2015	ASH-ALL	N		1500
1106196	2016	ASH-ALL	N		1500
1048220	2016	BLOOD-ONLY	N		1100
1050482	2013	BLOOD-ONLY	N		1100
1050482	2014	BLOOD-ONLY	N		1100
1050482	2015	BLOOD-ONLY	N		1100
1050482	2016	BLOOD-ONLY	N		1100
1052485	2013	BLOOD-ONLY	N		1100
1052485	2014	BLOOD-ONLY	N		1100
1052485	2015	BLOOD-ONLY	N		1100
1052485	2016	BLOOD-ONLY	N		1100
1048609	2013	BLOOD-ARCHIVE-ONLY	N		750
1048609	2014	BLOOD-ARCHIVE-ONLY	N		750
1048609	2015	BLOOD-ARCHIVE-ONLY	N		750
1048609	2016	BLOOD-ARCHIVE-ONLY	N		750
1047655	2013	BLOOD-ARCHIVE-ONLY	N		750
1047655	2014	BLOOD-ARCHIVE-ONLY	N		750
1047655	2015	BLOOD-ARCHIVE-ONLY	N		750
1047655	2016	BLOOD-ARCHIVE-ONLY	N		750
1048686	2013	BLOOD-ONLY	N		1100
1048686	2014	BLOOD-ONLY	N		1100
1048686	2015	BLOOD-ONLY	N		1100
1048686	2016	BLOOD-ONLY	N		1100
160904	2013	BLOOD-ONLY	N		1100
160904	2014	BLOOD-ONLY	N		1100
160904	2015	BLOOD-ONLY	N		1100
160904	2016	BLOOD-ONLY	N		1100
1047625	2013	ASH-ALL	N		1500
1047625	2014	ASH-ALL	N		1500
1047625	2015	ASH-ALL	N		1500
1047625	2016	ASH-ALL	N		1500
1050636	2013	BLOOD-ONLY	N		1100
1050636	2014	BLOOD-ONLY	N		1100
1050636	2015	BLOOD-ONLY	N		1100
1050636	2016	BLOOD-ONLY	N		1100
1051435	2013	ASH-ALL	N		1500
1051435	2014	ASH-ALL	N		1500
1051435	2015	ASH-ALL	N		1500
1051435	2016	ASH-ALL	N		1500
138011	2013	ASH-ALL	N		1500
138011	2014	ASH-ALL	N		1500
138011	2015	ASH-ALL	N		1500
138011	2016	ASH-ALL	N		1500
1050517	2013	BLOOD-ARCHIVE-ONLY	N		750
1050517	2014	BLOOD-ARCHIVE-ONLY	N		750
1050517	2015	BLOOD-ARCHIVE-ONLY	N		750
1050517	2016	BLOOD-ARCHIVE-ONLY	N		750
153241	2013	BLOOD-ONLY	N		1100
153241	2014	BLOOD-ONLY	N		1100
153241	2015	BLOOD-ONLY	N		1100
153241	2016	BLOOD-ONLY	N		1100
1077183	2013	BLOOD-ONLY	N		1100
1077183	2014	BLOOD-ONLY	N		1100
1077183	2015	BLOOD-ONLY	N		1100
1077183	2016	BLOOD-ONLY	N		1100
1047569	2013	BLOOD-ONLY	N		1100
